Time,01_A1:ANCHORAGEELMENDORFANNHUM_N99.6CONDNSDPMCDB:Des Heat Load [W],01_A1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_A1:ANCHORAGEELMENDORFANNHUM_N99.6CONDNSDPMCDB:Des Heat Mass Flow [kg/s],01_A1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_A2::Des Heat Load [W],01_A2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_A2::Des Heat Mass Flow [kg/s],01_A2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_B2:ANCHORAGEELMENDORFANNHTG99.6CONDNSDB:Des Heat Load [W],01_B2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_B2:ANCHORAGEELMENDORFANNHTG99.6CONDNSDB:Des Heat Mass Flow [kg/s],01_B2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_C1:ANCHORAGEELMENDORFANNHTG99.6CONDNSDB:Des Heat Load [W],01_C1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_C1:ANCHORAGEELMENDORFANNHTG99.6CONDNSDB:Des Heat Mass Flow [kg/s],01_C1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_A1::Des Heat Load [W],02_A1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_A1::Des Heat Mass Flow [kg/s],02_A1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_A2::Des Heat Load [W],02_A2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_A2::Des Heat Mass Flow [kg/s],02_A2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_B2::Des Heat Load [W],02_B2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_B2::Des Heat Mass Flow [kg/s],02_B2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_C1::Des Heat Load [W],02_C1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_C1::Des Heat Mass Flow [kg/s],02_C1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_A1::Des Heat Load [W],03_A1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_A1::Des Heat Mass Flow [kg/s],03_A1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_A2::Des Heat Load [W],03_A2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_A2::Des Heat Mass Flow [kg/s],03_A2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_B2::Des Heat Load [W],03_B2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_B2::Des Heat Mass Flow [kg/s],03_B2:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_C1::Des Heat Load [W],03_C1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_C1::Des Heat Mass Flow [kg/s],03_C1:ANCHORAGEELMENDORFANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s]
05:20:00,0.000000E+00,6.779694E+02,0.000000E+00,4.779003E-02,0.000000E+00,7.276833E+02,0.000000E+00,5.130249E-02,9.852558E+01,2.158097E+02,6.951677E-03,1.521337E-02,7.355786E+01,2.781465E+02,5.189879E-03,1.961364E-02,0.000000E+00,2.068130E+03,0.000000E+00,1.458004E-01,0.000000E+00,1.865315E+03,0.000000E+00,1.315018E-01,0.000000E+00,2.253166E+03,0.000000E+00,1.588405E-01,0.000000E+00,2.538415E+03,0.000000E+00,1.789520E-01,0.000000E+00,2.103171E+03,0.000000E+00,1.482710E-01,0.000000E+00,2.012086E+03,0.000000E+00,1.418469E-01,0.000000E+00,2.280931E+03,0.000000E+00,1.607982E-01,0.000000E+00,2.637262E+03,0.000000E+00,1.859212E-01
05:30:00,0.000000E+00,7.609926E+02,0.000000E+00,5.364232E-02,0.000000E+00,7.576424E+02,0.000000E+00,5.341508E-02,7.540828E+01,2.743245E+02,5.320596E-03,1.933885E-02,5.714052E+01,4.120664E+02,4.031560E-03,2.905653E-02,0.000000E+00,2.138167E+03,0.000000E+00,1.507385E-01,0.000000E+00,1.890231E+03,0.000000E+00,1.332587E-01,0.000000E+00,2.297615E+03,0.000000E+00,1.619745E-01,0.000000E+00,2.665695E+03,0.000000E+00,1.879260E-01,0.000000E+00,2.184310E+03,0.000000E+00,1.539919E-01,0.000000E+00,2.041069E+03,0.000000E+00,1.438905E-01,0.000000E+00,2.335380E+03,0.000000E+00,1.646372E-01,0.000000E+00,2.787750E+03,0.000000E+00,1.965314E-01
05:40:00,0.000000E+00,8.477400E+02,0.000000E+00,5.975713E-02,0.000000E+00,7.886262E+02,0.000000E+00,5.559989E-02,5.122538E+01,3.274860E+02,3.614324E-03,2.308699E-02,3.933112E+01,5.610180E+02,2.775019E-03,3.955970E-02,0.000000E+00,2.213160E+03,0.000000E+00,1.560261E-01,0.000000E+00,1.916842E+03,0.000000E+00,1.351352E-01,0.000000E+00,2.339237E+03,0.000000E+00,1.649091E-01,0.000000E+00,2.797165E+03,0.000000E+00,1.971953E-01,0.000000E+00,2.270572E+03,0.000000E+00,1.600740E-01,0.000000E+00,2.071965E+03,0.000000E+00,1.460690E-01,0.000000E+00,2.386232E+03,0.000000E+00,1.682225E-01,0.000000E+00,2.941742E+03,0.000000E+00,2.073887E-01
05:50:00,0.000000E+00,9.370930E+02,0.000000E+00,6.605561E-02,0.000000E+00,8.205578E+02,0.000000E+00,5.785148E-02,2.607049E+01,3.756249E+02,1.839466E-03,2.648105E-02,2.025686E+01,7.151669E+02,1.429231E-03,5.042565E-02,0.000000E+00,2.292139E+03,0.000000E+00,1.615946E-01,0.000000E+00,1.945037E+03,0.000000E+00,1.371232E-01,0.000000E+00,2.377762E+03,0.000000E+00,1.676254E-01,0.000000E+00,2.930882E+03,0.000000E+00,2.066230E-01,0.000000E+00,2.361015E+03,0.000000E+00,1.664508E-01,0.000000E+00,2.104742E+03,0.000000E+00,1.483800E-01,0.000000E+00,2.433466E+03,0.000000E+00,1.715528E-01,0.000000E+00,3.097474E+03,0.000000E+00,2.183685E-01
06:00:00,0.000000E+00,1.026029E+03,0.000000E+00,7.232467E-02,0.000000E+00,8.533022E+02,0.000000E+00,6.016036E-02,0.000000E+00,4.174935E+02,0.000000E+00,2.943307E-02,0.000000E+00,8.372881E+02,0.000000E+00,5.903872E-02,0.000000E+00,2.372556E+03,0.000000E+00,1.672645E-01,0.000000E+00,1.974589E+03,0.000000E+00,1.392070E-01,0.000000E+00,2.411936E+03,0.000000E+00,1.700348E-01,0.000000E+00,3.061350E+03,0.000000E+00,2.158215E-01,0.000000E+00,2.452395E+03,0.000000E+00,1.728936E-01,0.000000E+00,2.139105E+03,0.000000E+00,1.508029E-01,0.000000E+00,2.475424E+03,0.000000E+00,1.745110E-01,0.000000E+00,3.247788E+03,0.000000E+00,2.289662E-01
06:10:00,0.000000E+00,1.133822E+03,0.000000E+00,7.992302E-02,0.000000E+00,9.046165E+02,0.000000E+00,6.377850E-02,0.000000E+00,4.751421E+02,0.000000E+00,3.349782E-02,0.000000E+00,9.858804E+02,0.000000E+00,6.951890E-02,0.000000E+00,2.471738E+03,0.000000E+00,1.742574E-01,0.000000E+00,2.023697E+03,0.000000E+00,1.426694E-01,0.000000E+00,2.460908E+03,0.000000E+00,1.734875E-01,0.000000E+00,3.206514E+03,0.000000E+00,2.260560E-01,0.000000E+00,2.564434E+03,0.000000E+00,1.807929E-01,0.000000E+00,2.196396E+03,0.000000E+00,1.548422E-01,0.000000E+00,2.534497E+03,0.000000E+00,1.786757E-01,0.000000E+00,3.414297E+03,0.000000E+00,2.407054E-01
06:20:00,0.000000E+00,1.244344E+03,0.000000E+00,8.771369E-02,0.000000E+00,9.604998E+02,0.000000E+00,6.771916E-02,0.000000E+00,5.339289E+02,0.000000E+00,3.764352E-02,0.000000E+00,1.130496E+03,0.000000E+00,7.972030E-02,0.000000E+00,2.574904E+03,0.000000E+00,1.815313E-01,0.000000E+00,2.077820E+03,0.000000E+00,1.464858E-01,0.000000E+00,2.511778E+03,0.000000E+00,1.770741E-01,0.000000E+00,3.354728E+03,0.000000E+00,2.365056E-01,0.000000E+00,2.680496E+03,0.000000E+00,1.889760E-01,0.000000E+00,2.257271E+03,0.000000E+00,1.591345E-01,0.000000E+00,2.595623E+03,0.000000E+00,1.829854E-01,0.000000E+00,3.584007E+03,0.000000E+00,2.526705E-01
06:30:00,0.000000E+00,1.355859E+03,0.000000E+00,9.557437E-02,0.000000E+00,1.018078E+03,0.000000E+00,7.177935E-02,0.000000E+00,5.934874E+02,0.000000E+00,4.184366E-02,0.000000E+00,1.274283E+03,0.000000E+00,8.986301E-02,0.000000E+00,2.680610E+03,0.000000E+00,1.889844E-01,0.000000E+00,2.134450E+03,0.000000E+00,1.504789E-01,0.000000E+00,2.564076E+03,0.000000E+00,1.807615E-01,0.000000E+00,3.504639E+03,0.000000E+00,2.470749E-01,0.000000E+00,2.798987E+03,0.000000E+00,1.973304E-01,0.000000E+00,2.320563E+03,0.000000E+00,1.635972E-01,0.000000E+00,2.658197E+03,0.000000E+00,1.873973E-01,0.000000E+00,3.755062E+03,0.000000E+00,2.647303E-01
06:40:00,0.000000E+00,1.467485E+03,0.000000E+00,1.034429E-01,0.000000E+00,1.077003E+03,0.000000E+00,7.593452E-02,0.000000E+00,6.542963E+02,0.000000E+00,4.613189E-02,0.000000E+00,1.416742E+03,0.000000E+00,9.991148E-02,0.000000E+00,2.788011E+03,0.000000E+00,1.965571E-01,0.000000E+00,2.193150E+03,0.000000E+00,1.546179E-01,0.000000E+00,2.618197E+03,0.000000E+00,1.845775E-01,0.000000E+00,3.655730E+03,0.000000E+00,2.577273E-01,0.000000E+00,2.919034E+03,0.000000E+00,2.057948E-01,0.000000E+00,2.385987E+03,0.000000E+00,1.682103E-01,0.000000E+00,2.722797E+03,0.000000E+00,1.919520E-01,0.000000E+00,3.926907E+03,0.000000E+00,2.768459E-01
06:50:00,0.000000E+00,1.578782E+03,0.000000E+00,1.112882E-01,0.000000E+00,1.137083E+03,0.000000E+00,8.017102E-02,0.000000E+00,7.168822E+02,0.000000E+00,5.054534E-02,0.000000E+00,1.558188E+03,0.000000E+00,1.098877E-01,0.000000E+00,2.896628E+03,0.000000E+00,2.042156E-01,0.000000E+00,2.253691E+03,0.000000E+00,1.588869E-01,0.000000E+00,2.674528E+03,0.000000E+00,1.885493E-01,0.000000E+00,3.807975E+03,0.000000E+00,2.684612E-01,0.000000E+00,3.040165E+03,0.000000E+00,2.143356E-01,0.000000E+00,2.453354E+03,0.000000E+00,1.729605E-01,0.000000E+00,2.789920E+03,0.000000E+00,1.966847E-01,0.000000E+00,4.099629E+03,0.000000E+00,2.890234E-01
07:00:00,0.000000E+00,1.689303E+03,0.000000E+00,1.190789E-01,0.000000E+00,1.198188E+03,0.000000E+00,8.447970E-02,0.000000E+00,7.817978E+02,0.000000E+00,5.512297E-02,0.000000E+00,1.698498E+03,0.000000E+00,1.197832E-01,0.000000E+00,3.005987E+03,0.000000E+00,2.119265E-01,0.000000E+00,2.315922E+03,0.000000E+00,1.632750E-01,0.000000E+00,2.733349E+03,0.000000E+00,1.926967E-01,0.000000E+00,3.961050E+03,0.000000E+00,2.792536E-01,0.000000E+00,3.161846E+03,0.000000E+00,2.229151E-01,0.000000E+00,2.522503E+03,0.000000E+00,1.778363E-01,0.000000E+00,2.860013E+03,0.000000E+00,2.016268E-01,0.000000E+00,4.272853E+03,0.000000E+00,3.012362E-01
07:10:00,0.000000E+00,1.792921E+03,0.000000E+00,1.263829E-01,0.000000E+00,1.256207E+03,0.000000E+00,8.857094E-02,0.000000E+00,8.409329E+02,0.000000E+00,5.929338E-02,0.000000E+00,1.827343E+03,0.000000E+00,1.288693E-01,0.000000E+00,3.109960E+03,0.000000E+00,2.192578E-01,0.000000E+00,2.374526E+03,0.000000E+00,1.674075E-01,0.000000E+00,2.786646E+03,0.000000E+00,1.964548E-01,0.000000E+00,4.104554E+03,0.000000E+00,2.893714E-01,0.000000E+00,3.277841E+03,0.000000E+00,2.310940E-01,0.000000E+00,2.587663E+03,0.000000E+00,1.824309E-01,0.000000E+00,2.925000E+03,0.000000E+00,2.062091E-01,0.000000E+00,4.436022E+03,0.000000E+00,3.127404E-01
07:20:00,0.000000E+00,1.894307E+03,0.000000E+00,1.335297E-01,0.000000E+00,1.314636E+03,0.000000E+00,9.269102E-02,0.000000E+00,9.014458E+02,0.000000E+00,6.356089E-02,0.000000E+00,1.952925E+03,0.000000E+00,1.377237E-01,0.000000E+00,3.213289E+03,0.000000E+00,2.265436E-01,0.000000E+00,2.434288E+03,0.000000E+00,1.716217E-01,0.000000E+00,2.841494E+03,0.000000E+00,2.003224E-01,0.000000E+00,4.246272E+03,0.000000E+00,2.993632E-01,0.000000E+00,3.392719E+03,0.000000E+00,2.391941E-01,0.000000E+00,2.653810E+03,0.000000E+00,1.870952E-01,0.000000E+00,2.991648E+03,0.000000E+00,2.109085E-01,0.000000E+00,4.596449E+03,0.000000E+00,3.240511E-01
07:30:00,0.000000E+00,1.993688E+03,0.000000E+00,1.405350E-01,0.000000E+00,1.373783E+03,0.000000E+00,9.686168E-02,0.000000E+00,9.635824E+02,0.000000E+00,6.794278E-02,0.000000E+00,2.074942E+03,0.000000E+00,1.463258E-01,0.000000E+00,3.315985E+03,0.000000E+00,2.337848E-01,0.000000E+00,2.495404E+03,0.000000E+00,1.759313E-01,0.000000E+00,2.898270E+03,0.000000E+00,2.043257E-01,0.000000E+00,4.386003E+03,0.000000E+00,3.092149E-01,0.000000E+00,3.506656E+03,0.000000E+00,2.472279E-01,0.000000E+00,2.721464E+03,0.000000E+00,1.918657E-01,0.000000E+00,3.060647E+03,0.000000E+00,2.157737E-01,0.000000E+00,4.754343E+03,0.000000E+00,3.351833E-01
07:40:00,0.000000E+00,2.090970E+03,0.000000E+00,1.473925E-01,0.000000E+00,1.433714E+03,0.000000E+00,1.010876E-01,0.000000E+00,1.027139E+03,0.000000E+00,7.242469E-02,0.000000E+00,2.193083E+03,0.000000E+00,1.546538E-01,0.000000E+00,3.417881E+03,0.000000E+00,2.409697E-01,0.000000E+00,2.557961E+03,0.000000E+00,1.803424E-01,0.000000E+00,2.956740E+03,0.000000E+00,2.084486E-01,0.000000E+00,4.523126E+03,0.000000E+00,3.188827E-01,0.000000E+00,3.619471E+03,0.000000E+00,2.551825E-01,0.000000E+00,2.790561E+03,0.000000E+00,1.967380E-01,0.000000E+00,3.131675E+03,0.000000E+00,2.207819E-01,0.000000E+00,4.909053E+03,0.000000E+00,3.460910E-01
07:50:00,0.000000E+00,2.185849E+03,0.000000E+00,1.540806E-01,0.000000E+00,1.494353E+03,0.000000E+00,1.053633E-01,0.000000E+00,1.091834E+03,0.000000E+00,7.698673E-02,0.000000E+00,2.306585E+03,0.000000E+00,1.626542E-01,0.000000E+00,3.518632E+03,0.000000E+00,2.480738E-01,0.000000E+00,2.621886E+03,0.000000E+00,1.848500E-01,0.000000E+00,3.016713E+03,0.000000E+00,2.126773E-01,0.000000E+00,4.656823E+03,0.000000E+00,3.283089E-01,0.000000E+00,3.730743E+03,0.000000E+00,2.630284E-01,0.000000E+00,2.861018E+03,0.000000E+00,2.017061E-01,0.000000E+00,3.204466E+03,0.000000E+00,2.259144E-01,0.000000E+00,5.059618E+03,0.000000E+00,3.567063E-01
08:00:00,0.000000E+00,2.278596E+03,0.000000E+00,1.606183E-01,0.000000E+00,1.556137E+03,0.000000E+00,1.097198E-01,0.000000E+00,1.157749E+03,0.000000E+00,8.163465E-02,0.000000E+00,2.416065E+03,0.000000E+00,1.703706E-01,0.000000E+00,3.618330E+03,0.000000E+00,2.551036E-01,0.000000E+00,2.687598E+03,0.000000E+00,1.894836E-01,0.000000E+00,3.078449E+03,0.000000E+00,2.170304E-01,0.000000E+00,4.787406E+03,0.000000E+00,3.375156E-01,0.000000E+00,3.840591E+03,0.000000E+00,2.707739E-01,0.000000E+00,2.933251E+03,0.000000E+00,2.067994E-01,0.000000E+00,3.279248E+03,0.000000E+00,2.311872E-01,0.000000E+00,5.206508E+03,0.000000E+00,3.670626E-01
08:10:00,0.000000E+00,2.315362E+03,0.000000E+00,1.632101E-01,0.000000E+00,1.568583E+03,0.000000E+00,1.105976E-01,0.000000E+00,1.161415E+03,0.000000E+00,8.189337E-02,0.000000E+00,2.454138E+03,0.000000E+00,1.730515E-01,0.000000E+00,3.665992E+03,0.000000E+00,2.584647E-01,0.000000E+00,2.703247E+03,0.000000E+00,1.905876E-01,0.000000E+00,3.082369E+03,0.000000E+00,2.173074E-01,0.000000E+00,4.851256E+03,0.000000E+00,3.420175E-01,0.000000E+00,3.894485E+03,0.000000E+00,2.745745E-01,0.000000E+00,2.950142E+03,0.000000E+00,2.079910E-01,0.000000E+00,3.291845E+03,0.000000E+00,2.320760E-01,0.000000E+00,5.281610E+03,0.000000E+00,3.723579E-01
08:20:00,0.000000E+00,2.346943E+03,0.000000E+00,1.654363E-01,0.000000E+00,1.577264E+03,0.000000E+00,1.112090E-01,0.000000E+00,1.163197E+03,0.000000E+00,8.201774E-02,0.000000E+00,2.485249E+03,0.000000E+00,1.752398E-01,0.000000E+00,3.709382E+03,0.000000E+00,2.615241E-01,0.000000E+00,2.715310E+03,0.000000E+00,1.914380E-01,0.000000E+00,3.084475E+03,0.000000E+00,2.174559E-01,0.000000E+00,4.908499E+03,0.000000E+00,3.460530E-01,0.000000E+00,3.944237E+03,0.000000E+00,2.780823E-01,0.000000E+00,2.966360E+03,0.000000E+00,2.091345E-01,0.000000E+00,3.303450E+03,0.000000E+00,2.328941E-01,0.000000E+00,5.350135E+03,0.000000E+00,3.771887E-01
08:30:00,0.000000E+00,2.374563E+03,0.000000E+00,1.673833E-01,0.000000E+00,1.585773E+03,0.000000E+00,1.118082E-01,0.000000E+00,1.164072E+03,0.000000E+00,8.207801E-02,0.000000E+00,2.510657E+03,0.000000E+00,1.770260E-01,0.000000E+00,3.749437E+03,0.000000E+00,2.643479E-01,0.000000E+00,2.727370E+03,0.000000E+00,1.922881E-01,0.000000E+00,3.086180E+03,0.000000E+00,2.175760E-01,0.000000E+00,4.960534E+03,0.000000E+00,3.497208E-01,0.000000E+00,3.990375E+03,0.000000E+00,2.813350E-01,0.000000E+00,2.982652E+03,0.000000E+00,2.102830E-01,0.000000E+00,3.315058E+03,0.000000E+00,2.337123E-01,0.000000E+00,5.413040E+03,0.000000E+00,3.816228E-01
08:40:00,0.000000E+00,2.398613E+03,0.000000E+00,1.690786E-01,0.000000E+00,1.594519E+03,0.000000E+00,1.124240E-01,0.000000E+00,1.164974E+03,0.000000E+00,8.214020E-02,0.000000E+00,2.531256E+03,0.000000E+00,1.784737E-01,0.000000E+00,3.786455E+03,0.000000E+00,2.669572E-01,0.000000E+00,2.739799E+03,0.000000E+00,1.931640E-01,0.000000E+00,3.088151E+03,0.000000E+00,2.177146E-01,0.000000E+00,5.007974E+03,0.000000E+00,3.530644E-01,0.000000E+00,4.033021E+03,0.000000E+00,2.843410E-01,0.000000E+00,2.999280E+03,0.000000E+00,2.114549E-01,0.000000E+00,3.327108E+03,0.000000E+00,2.345614E-01,0.000000E+00,5.470710E+03,0.000000E+00,3.856875E-01
08:50:00,0.000000E+00,2.419216E+03,0.000000E+00,1.705310E-01,0.000000E+00,1.603715E+03,0.000000E+00,1.130717E-01,0.000000E+00,1.166115E+03,0.000000E+00,8.221940E-02,0.000000E+00,2.547131E+03,0.000000E+00,1.795888E-01,0.000000E+00,3.820474E+03,0.000000E+00,2.693549E-01,0.000000E+00,2.752840E+03,0.000000E+00,1.940829E-01,0.000000E+00,3.090645E+03,0.000000E+00,2.178899E-01,0.000000E+00,5.050843E+03,0.000000E+00,3.560854E-01,0.000000E+00,4.072153E+03,0.000000E+00,2.870990E-01,0.000000E+00,3.016366E+03,0.000000E+00,2.126590E-01,0.000000E+00,3.339766E+03,0.000000E+00,2.354534E-01,0.000000E+00,5.523089E+03,0.000000E+00,3.893788E-01
09:00:00,0.000000E+00,2.435926E+03,0.000000E+00,1.717090E-01,0.000000E+00,1.612976E+03,0.000000E+00,1.137240E-01,0.000000E+00,1.167059E+03,0.000000E+00,8.228481E-02,0.000000E+00,2.556771E+03,0.000000E+00,1.802648E-01,0.000000E+00,3.851091E+03,0.000000E+00,2.715125E-01,0.000000E+00,2.766125E+03,0.000000E+00,1.950189E-01,0.000000E+00,3.093307E+03,0.000000E+00,2.180771E-01,0.000000E+00,5.087842E+03,0.000000E+00,3.586924E-01,0.000000E+00,4.107307E+03,0.000000E+00,2.895764E-01,0.000000E+00,3.033498E+03,0.000000E+00,2.138663E-01,0.000000E+00,3.352492E+03,0.000000E+00,2.363499E-01,0.000000E+00,5.569015E+03,0.000000E+00,3.926150E-01
09:10:00,0.000000E+00,2.459473E+03,0.000000E+00,1.733688E-01,0.000000E+00,1.632859E+03,0.000000E+00,1.151252E-01,0.000000E+00,1.183605E+03,0.000000E+00,8.345034E-02,0.000000E+00,2.579037E+03,0.000000E+00,1.818315E-01,0.000000E+00,3.888924E+03,0.000000E+00,2.741788E-01,0.000000E+00,2.790228E+03,0.000000E+00,1.967176E-01,0.000000E+00,3.111761E+03,0.000000E+00,2.193775E-01,0.000000E+00,5.137466E+03,0.000000E+00,3.621894E-01,0.000000E+00,4.149166E+03,0.000000E+00,2.925265E-01,0.000000E+00,3.061453E+03,0.000000E+00,2.158366E-01,0.000000E+00,3.381016E+03,0.000000E+00,2.383602E-01,0.000000E+00,5.627248E+03,0.000000E+00,3.967187E-01
09:20:00,0.000000E+00,2.478506E+03,0.000000E+00,1.747105E-01,0.000000E+00,1.652451E+03,0.000000E+00,1.165062E-01,0.000000E+00,1.199645E+03,0.000000E+00,8.458059E-02,0.000000E+00,2.593831E+03,0.000000E+00,1.828721E-01,0.000000E+00,3.922659E+03,0.000000E+00,2.765563E-01,0.000000E+00,2.814250E+03,0.000000E+00,1.984107E-01,0.000000E+00,3.130162E+03,0.000000E+00,2.206744E-01,0.000000E+00,5.179734E+03,0.000000E+00,3.651679E-01,0.000000E+00,4.186267E+03,0.000000E+00,2.951413E-01,0.000000E+00,3.089129E+03,0.000000E+00,2.177873E-01,0.000000E+00,3.409233E+03,0.000000E+00,2.403490E-01,0.000000E+00,5.677511E+03,0.000000E+00,4.002606E-01
09:30:00,0.000000E+00,2.492635E+03,0.000000E+00,1.757064E-01,0.000000E+00,1.671624E+03,0.000000E+00,1.178576E-01,0.000000E+00,1.215243E+03,0.000000E+00,8.567967E-02,0.000000E+00,2.600588E+03,0.000000E+00,1.833463E-01,0.000000E+00,3.951861E+03,0.000000E+00,2.786144E-01,0.000000E+00,2.838035E+03,0.000000E+00,2.000871E-01,0.000000E+00,3.148419E+03,0.000000E+00,2.219611E-01,0.000000E+00,5.213813E+03,0.000000E+00,3.675691E-01,0.000000E+00,4.218164E+03,0.000000E+00,2.973893E-01,0.000000E+00,3.116465E+03,0.000000E+00,2.197141E-01,0.000000E+00,3.437069E+03,0.000000E+00,2.423109E-01,0.000000E+00,5.718986E+03,0.000000E+00,4.031832E-01
09:40:00,0.000000E+00,2.501444E+03,0.000000E+00,1.763274E-01,0.000000E+00,1.690322E+03,0.000000E+00,1.191755E-01,0.000000E+00,1.230303E+03,0.000000E+00,8.674085E-02,0.000000E+00,2.598634E+03,0.000000E+00,1.832067E-01,0.000000E+00,3.976057E+03,0.000000E+00,2.803197E-01,0.000000E+00,2.861524E+03,0.000000E+00,2.017427E-01,0.000000E+00,3.166458E+03,0.000000E+00,2.232324E-01,0.000000E+00,5.238846E+03,0.000000E+00,3.693328E-01,0.000000E+00,4.244358E+03,0.000000E+00,2.992353E-01,0.000000E+00,3.143410E+03,0.000000E+00,2.216134E-01,0.000000E+00,3.464457E+03,0.000000E+00,2.442413E-01,0.000000E+00,5.750791E+03,0.000000E+00,4.054242E-01
09:50:00,0.000000E+00,2.504491E+03,0.000000E+00,1.765422E-01,0.000000E+00,1.708510E+03,0.000000E+00,1.204575E-01,0.000000E+00,1.244815E+03,0.000000E+00,8.776345E-02,0.000000E+00,2.587399E+03,0.000000E+00,1.824130E-01,0.000000E+00,3.994757E+03,0.000000E+00,2.816375E-01,0.000000E+00,2.884668E+03,0.000000E+00,2.033741E-01,0.000000E+00,3.184232E+03,0.000000E+00,2.244852E-01,0.000000E+00,5.254029E+03,0.000000E+00,3.704023E-01,0.000000E+00,4.264328E+03,0.000000E+00,3.006427E-01,0.000000E+00,3.169920E+03,0.000000E+00,2.234821E-01,0.000000E+00,3.491350E+03,0.000000E+00,2.461369E-01,0.000000E+00,5.772017E+03,0.000000E+00,4.069197E-01
10:00:00,0.000000E+00,2.500638E+03,0.000000E+00,1.762706E-01,0.000000E+00,1.726556E+03,0.000000E+00,1.217296E-01,0.000000E+00,1.260087E+03,0.000000E+00,8.883968E-02,0.000000E+00,2.566266E+03,0.000000E+00,1.809217E-01,0.000000E+00,4.006884E+03,0.000000E+00,2.824921E-01,0.000000E+00,2.907909E+03,0.000000E+00,2.050124E-01,0.000000E+00,3.202841E+03,0.000000E+00,2.257968E-01,0.000000E+00,5.258403E+03,0.000000E+00,3.707098E-01,0.000000E+00,4.276758E+03,0.000000E+00,3.015186E-01,0.000000E+00,3.196671E+03,0.000000E+00,2.253678E-01,0.000000E+00,3.519344E+03,0.000000E+00,2.481102E-01,0.000000E+00,5.780990E+03,0.000000E+00,4.075514E-01
10:10:00,0.000000E+00,2.498512E+03,0.000000E+00,1.761207E-01,0.000000E+00,1.752304E+03,0.000000E+00,1.235446E-01,0.000000E+00,1.285682E+03,0.000000E+00,9.064364E-02,0.000000E+00,2.547679E+03,0.000000E+00,1.796100E-01,0.000000E+00,4.020503E+03,0.000000E+00,2.834518E-01,0.000000E+00,2.939081E+03,0.000000E+00,2.072098E-01,0.000000E+00,3.231593E+03,0.000000E+00,2.278235E-01,0.000000E+00,5.263623E+03,0.000000E+00,3.710770E-01,0.000000E+00,4.290326E+03,0.000000E+00,3.024747E-01,0.000000E+00,3.231633E+03,0.000000E+00,2.278325E-01,0.000000E+00,3.557720E+03,0.000000E+00,2.508153E-01,0.000000E+00,5.789998E+03,0.000000E+00,4.081856E-01
10:20:00,0.000000E+00,2.489958E+03,0.000000E+00,1.755178E-01,0.000000E+00,1.778043E+03,0.000000E+00,1.253592E-01,0.000000E+00,1.311124E+03,0.000000E+00,9.243706E-02,0.000000E+00,2.519751E+03,0.000000E+00,1.776401E-01,0.000000E+00,4.027696E+03,0.000000E+00,2.839587E-01,0.000000E+00,2.970430E+03,0.000000E+00,2.094198E-01,0.000000E+00,3.260500E+03,0.000000E+00,2.298613E-01,0.000000E+00,5.258094E+03,0.000000E+00,3.706866E-01,0.000000E+00,4.296658E+03,0.000000E+00,3.029208E-01,0.000000E+00,3.266380E+03,0.000000E+00,2.302820E-01,0.000000E+00,3.595901E+03,0.000000E+00,2.535069E-01,0.000000E+00,5.786659E+03,0.000000E+00,4.079495E-01
